data\train/00225.png,8
data\train/00226.png,9
data\train/00227.png,9
data\train/00228.png,3
data\train/00229.png,0
data\train/00230.png,7
data\train/00231.png,1
data\train/00232.png,0
data\train/00233.png,2
data\train/00234.png,0
data\train/00235.png,3
data\train/00236.png,5
data\train/00237.png,4
data\train/00238.png,6
data\train/00239.png,5
data\train/00240.png,8
data\train/00241.png,6
data\train/00242.png,3
data\train/00243.png,7
data\train/00244.png,5
data\train/00245.png,8
data\train/00246.png,0
data\train/00247.png,9
data\train/00248.png,1
data\train/00249.png,0
data\train/00250.png,3
data\train/00251.png,1
data\train/00252.png,2
data\train/00253.png,2
data\train/00254.png,3
data\train/00255.png,3
data\train/00256.png,6
data\train/00257.png,4
data\train/00258.png,7
data\train/00259.png,5
data\train/00260.png,0
data\train/00261.png,6
data\train/00262.png,2
data\train/00263.png,7
data\train/00264.png,9
data\train/00265.png,8
data\train/00266.png,5
data\train/00267.png,9
data\train/00268.png,2
data\train/00269.png,1
data\train/00270.png,1
data\train/00271.png,4
data\train/00272.png,4
data\train/00273.png,5
data\train/00274.png,6
data\train/00275.png,4
data\train/00276.png,1
data\train/00277.png,2
data\train/00278.png,5
data\train/00279.png,3
data\train/00280.png,9
data\train/00281.png,3
data\train/00282.png,9
data\train/00283.png,0
data\train/00284.png,5
data\train/00285.png,9
data\train/00286.png,6
data\train/00287.png,5
data\train/00288.png,7
data\train/00289.png,4
data\train/00290.png,1
data\train/00291.png,3
data\train/00292.png,4
data\train/00293.png,0
data\train/00294.png,4
data\train/00295.png,8
data\train/00296.png,0
data\train/00297.png,4
data\train/00298.png,3
data\train/00299.png,6
data\train/00300.png,8
data\train/00301.png,7
data\train/00302.png,6
data\train/00303.png,0
data\train/00304.png,9
data\train/00305.png,7
data\train/00306.png,5
data\train/00307.png,7
data\train/00308.png,2
data\train/00309.png,1
data\train/00310.png,1
data\train/00311.png,6
data\train/00312.png,8
data\train/00313.png,9
data\train/00314.png,4
data\train/00315.png,1
data\train/00316.png,5
data\train/00317.png,2
data\train/00318.png,2
data\train/00319.png,9
data\train/00320.png,0
data\train/00321.png,3
data\train/00322.png,9
data\train/00323.png,6
data\train/00324.png,7
data\train/00325.png,2
data\train/00326.png,0
data\train/00327.png,3
data\train/00328.png,5
data\train/00329.png,4
data\train/00330.png,3
data\train/00331.png,6
data\train/00332.png,5
data\train/00333.png,8
data\train/00334.png,9
data\train/00335.png,5
data\train/00336.png,4
data\train/00337.png,7
data\train/00338.png,4
data\train/00339.png,2
data\train/00340.png,7
data\train/00341.png,3
data\train/00342.png,4
data\train/00343.png,8
data\train/00344.png,9
data\train/00345.png,1
data\train/00346.png,9
data\train/00347.png,2
data\train/00348.png,8
data\train/00349.png,7
data\train/00350.png,9
data\train/00351.png,1
data\train/00352.png,8
data\train/00353.png,7
data\train/00354.png,4
data\train/00355.png,1
data\train/00356.png,3
data\train/00357.png,1
data\train/00358.png,1
data\train/00359.png,0
data\train/00360.png,2
data\train/00361.png,3
data\train/00362.png,9
data\train/00363.png,4
data\train/00364.png,9
data\train/00365.png,2
data\train/00366.png,1
data\train/00367.png,6
data\train/00368.png,8
data\train/00369.png,4
data\train/00370.png,7
data\train/00371.png,7
data\train/00372.png,4
data\train/00373.png,4
data\train/00374.png,9
data\train/00375.png,2
data\train/00376.png,5
data\train/00377.png,7
data\train/00378.png,2
data\train/00379.png,4
data\train/00380.png,4
data\train/00381.png,2
data\train/00382.png,1
data\train/00383.png,9
data\train/00384.png,7
data\train/00385.png,2
data\train/00386.png,8
data\train/00387.png,7
data\train/00388.png,6
data\train/00389.png,9
data\train/00390.png,2
data\train/00391.png,2
data\train/00392.png,3
data\train/00393.png,8
data\train/00394.png,1
data\train/00395.png,6
data\train/00396.png,5
data\train/00397.png,1
data\train/00398.png,1
data\train/00399.png,0
data\train/00400.png,2
data\train/00401.png,6
data\train/00402.png,4
data\train/00403.png,5
data\train/00404.png,8
data\train/00405.png,3
data\train/00406.png,1
data\train/00407.png,5
data\train/00408.png,1
data\train/00409.png,9
data\train/00410.png,2
data\train/00411.png,7
data\train/00412.png,4
data\train/00413.png,4
data\train/00414.png,4
data\train/00415.png,8
data\train/00416.png,1
data\train/00417.png,5
data\train/00418.png,8
data\train/00419.png,9
data\train/00420.png,5
data\train/00421.png,6
data\train/00422.png,7
data\train/00423.png,9
data\train/00424.png,9
data\train/00425.png,3
data\train/00426.png,7
data\train/00427.png,0
data\train/00428.png,9
data\train/00429.png,0
data\train/00430.png,6
data\train/00431.png,6
data\train/00432.png,2
data\train/00433.png,3
data\train/00434.png,9
data\train/00435.png,0
data\train/00436.png,7
data\train/00437.png,5
data\train/00438.png,4
data\train/00439.png,8
data\train/00440.png,0
data\train/00441.png,9
data\train/00442.png,4
data\train/00443.png,1
data\train/00444.png,2
data\train/00445.png,8
data\train/00446.png,7
data\train/00447.png,1
data\train/00448.png,2
data\train/00449.png,6
data\train/00450.png,1
data\train/00451.png,0
data\train/00452.png,3
data\train/00453.png,0
data\train/00454.png,1
data\train/00455.png,1
data\train/00456.png,8
data\train/00457.png,2
data\train/00458.png,0
data\train/00459.png,3
data\train/00460.png,9
data\train/00461.png,4
data\train/00462.png,0
data\train/00463.png,5
data\train/00464.png,0
data\train/00465.png,6
data\train/00466.png,1
data\train/00467.png,7
data\train/00468.png,7
data\train/00469.png,8
data\train/00470.png,1
data\train/00471.png,9
data\train/00472.png,2
data\train/00473.png,0
data\train/00474.png,5
data\train/00475.png,1
data\train/00476.png,2
data\train/00477.png,2
data\train/00478.png,7
data\train/00479.png,3
data\train/00480.png,5
data\train/00481.png,4
data\train/00482.png,9
data\train/00483.png,7
data\train/00484.png,1
data\train/00485.png,8
data\train/00486.png,3
data\train/00487.png,9
data\train/00488.png,6
data\train/00489.png,0
data\train/00490.png,3
data\train/00491.png,1
data\train/00492.png,1
data\train/00493.png,2
data\train/00494.png,6
data\train/00495.png,3
data\train/00496.png,5
data\train/00497.png,7
data\train/00498.png,6
data\train/00499.png,8
data\train/00500.png,3
data\train/00501.png,9
data\train/00502.png,5
data\train/00503.png,8
data\train/00504.png,5
data\train/00505.png,7
data\train/00506.png,6
data\train/00507.png,1
data\train/00508.png,1
data\train/00509.png,3
data\train/00510.png,1
data\train/00511.png,7
data\train/00512.png,5
data\train/00513.png,5
data\train/00514.png,5
data\train/00515.png,2
data\train/00516.png,5
data\train/00517.png,8
data\train/00518.png,7
data\train/00519.png,0
data\train/00520.png,9
data\train/00521.png,7
data\train/00522.png,7
data\train/00523.png,5
data\train/00524.png,0
data\train/00525.png,9
data\train/00526.png,0
data\train/00527.png,0
data\train/00528.png,8
data\train/00529.png,9
data\train/00530.png,2
data\train/00531.png,4
data\train/00532.png,8
data\train/00533.png,1
data\train/00534.png,6
data\train/00535.png,1
data\train/00536.png,6
data\train/00537.png,5
data\train/00538.png,1
data\train/00539.png,8
data\train/00540.png,3
data\train/00541.png,4
data\train/00542.png,0
data\train/00543.png,5
data\train/00544.png,5
data\train/00545.png,8
data\train/00546.png,3
data\train/00547.png,6
data\train/00548.png,2
data\train/00549.png,3
data\train/00550.png,9
data\train/00551.png,2
data\train/00552.png,1
data\train/00553.png,1
data\train/00554.png,5
data\train/00555.png,2
data\train/00556.png,1
data\train/00557.png,3
data\train/00558.png,2
data\train/00559.png,8
data\train/00560.png,7
data\train/00561.png,3
data\train/00562.png,7
data\train/00563.png,2
data\train/00564.png,4
data\train/00565.png,6
data\train/00566.png,9
data\train/00567.png,7
data\train/00568.png,2
data\train/00569.png,4
data\train/00570.png,2
data\train/00571.png,8
data\train/00572.png,1
data\train/00573.png,1
data\train/00574.png,3
data\train/00575.png,8
data\train/00576.png,4
data\train/00577.png,0
data\train/00578.png,6
data\train/00579.png,5
data\train/00580.png,9
data\train/00581.png,3
data\train/00582.png,0
data\train/00583.png,9
data\train/00584.png,2
data\train/00585.png,4
data\train/00586.png,7
data\train/00587.png,1
data\train/00588.png,2
data\train/00589.png,9
data\train/00590.png,4
data\train/00591.png,2
data\train/00592.png,6
data\train/00593.png,1
data\train/00594.png,8
data\train/00595.png,9
data\train/00596.png,0
data\train/00597.png,6
data\train/00598.png,6
data\train/00599.png,7
data\train/00600.png,9
data\train/00601.png,9
data\train/00602.png,8
data\train/00603.png,0
data\train/00604.png,1
data\train/00605.png,4
data\train/00606.png,4
data\train/00607.png,6
data\train/00608.png,7
data\train/00609.png,1
data\train/00610.png,5
data\train/00611.png,7
data\train/00612.png,0
data\train/00613.png,3
data\train/00614.png,5
data\train/00615.png,8
data\train/00616.png,4
data\train/00617.png,7
data\train/00618.png,1
data\train/00619.png,2
data\train/00620.png,5
data\train/00621.png,9
data\train/00622.png,5
data\train/00623.png,6
data\train/00624.png,7
data\train/00625.png,5
data\train/00626.png,9
data\train/00627.png,8
data\train/00628.png,8
data\train/00629.png,3
data\train/00630.png,6
data\train/00631.png,9
data\train/00632.png,7
data\train/00633.png,0
data\train/00634.png,7
data\train/00635.png,5
data\train/00636.png,7
data\train/00637.png,1
data\train/00638.png,1
data\train/00639.png,0
data\train/00640.png,7
data\train/00641.png,9
data\train/00642.png,2
data\train/00643.png,3
data\train/00644.png,7
data\train/00645.png,3
data\train/00646.png,2
data\train/00647.png,4
data\train/00648.png,1
data\train/00649.png,6
data\train/00650.png,2
data\train/00651.png,7
data\train/00652.png,5
data\train/00653.png,5
data\train/00654.png,7
data\train/00655.png,4
data\train/00656.png,0
data\train/00657.png,2
data\train/00658.png,6
data\train/00659.png,3
data\train/00660.png,6
data\train/00661.png,4
data\train/00662.png,0
data\train/00663.png,4
data\train/00664.png,2
data\train/00665.png,6
data\train/00666.png,0
data\train/00667.png,0
data\train/00668.png,0
data\train/00669.png,0
data\train/00670.png,3
data\train/00671.png,1
data\train/00672.png,6
data\train/00673.png,2
data\train/00674.png,2
data\train/00675.png,3
data\train/00676.png,1
data\train/00677.png,4
data\train/00678.png,1
data\train/00679.png,5
data\train/00680.png,4
data\train/00681.png,6
data\train/00682.png,4
data\train/00683.png,7
data\train/00684.png,2
data\train/00685.png,8
data\train/00686.png,7
data\train/00687.png,9
data\train/00688.png,2
data\train/00689.png,0
data\train/00690.png,5
data\train/00691.png,1
data\train/00692.png,4
data\train/00693.png,2
data\train/00694.png,8
data\train/00695.png,3
data\train/00696.png,2
data\train/00697.png,4
data\train/00698.png,1
data\train/00699.png,5
data\train/00700.png,4
data\train/00701.png,6
data\train/00702.png,0
data\train/00703.png,7
data\train/00704.png,9
data\train/00705.png,8
data\train/00706.png,4
data\train/00707.png,9
data\train/00708.png,8
data\train/00709.png,0
data\train/00710.png,1
data\train/00711.png,1
data\train/00712.png,0
data\train/00713.png,2
data\train/00714.png,2
data\train/00715.png,3
data\train/00716.png,2
data\train/00717.png,4
data\train/00718.png,4
data\train/00719.png,5
data\train/00720.png,8
data\train/00721.png,6
data\train/00722.png,5
data\train/00723.png,7
data\train/00724.png,7
data\train/00725.png,8
data\train/00726.png,8
data\train/00727.png,9
data\train/00728.png,7
data\train/00729.png,4
data\train/00730.png,7
data\train/00731.png,3
data\train/00732.png,2
data\train/00733.png,0
data\train/00734.png,8
data\train/00735.png,6
data\train/00736.png,8
data\train/00737.png,6
data\train/00738.png,1
data\train/00739.png,6
data\train/00740.png,8
data\train/00741.png,9
data\train/00742.png,4
data\train/00743.png,0
data\train/00744.png,9
data\train/00745.png,0
data\train/00746.png,4
data\train/00747.png,1
data\train/00748.png,5
data\train/00749.png,4
data\train/00750.png,7
data\train/00751.png,5
data\train/00752.png,3
data\train/00753.png,7
data\train/00754.png,4
data\train/00755.png,9
data\train/00756.png,8
data\train/00757.png,5
data\train/00758.png,8
data\train/00759.png,6
data\train/00760.png,3
data\train/00761.png,8
data\train/00762.png,6
data\train/00763.png,9
data\train/00764.png,9
data\train/00765.png,1
data\train/00766.png,8
data\train/00767.png,3
data\train/00768.png,5
data\train/00769.png,8
data\train/00770.png,6
data\train/00771.png,5
data\train/00772.png,9
data\train/00773.png,7
data\train/00774.png,2
data\train/00775.png,5
data\train/00776.png,0
data\train/00777.png,8
data\train/00778.png,5
data\train/00779.png,1
data\train/00780.png,1
data\train/00781.png,0
data\train/00782.png,9
data\train/00783.png,1
data\train/00784.png,8
data\train/00785.png,6
data\train/00786.png,7
data\train/00787.png,0
data\train/00788.png,9
data\train/00789.png,3
data\train/00790.png,0
data\train/00791.png,8
data\train/00792.png,8
data\train/00793.png,9
data\train/00794.png,6
data\train/00795.png,7
data\train/00796.png,8
data\train/00797.png,4
data\train/00798.png,7
data\train/00799.png,5
data\train/00800.png,9
data\train/00801.png,2
data\train/00802.png,6
data\train/00803.png,7
data\train/00804.png,4
data\train/00805.png,5
data\train/00806.png,9
data\train/00807.png,2
data\train/00808.png,3
data\train/00809.png,1
data\train/00810.png,6
data\train/00811.png,3
data\train/00812.png,9
data\train/00813.png,2
data\train/00814.png,2
data\train/00815.png,5
data\train/00816.png,6
data\train/00817.png,8
data\train/00818.png,0
data\train/00819.png,7
data\train/00820.png,7
data\train/00821.png,1
data\train/00822.png,9
data\train/00823.png,8
data\train/00824.png,7
data\train/00825.png,0
data\train/00826.png,9
data\train/00827.png,9
data\train/00828.png,4
data\train/00829.png,6
data\train/00830.png,2
data\train/00831.png,8
data\train/00832.png,5
data\train/00833.png,1
data\train/00834.png,4
data\train/00835.png,1
data\train/00836.png,5
data\train/00837.png,5
data\train/00838.png,1
data\train/00839.png,7
data\train/00840.png,3
data\train/00841.png,6
data\train/00842.png,4
data\train/00843.png,3
data\train/00844.png,2
data\train/00845.png,5
data\train/00846.png,6
data\train/00847.png,4
data\train/00848.png,4
data\train/00849.png,0
data\train/00850.png,4
data\train/00851.png,4
data\train/00852.png,6
data\train/00853.png,7
data\train/00854.png,2
data\train/00855.png,4
data\train/00856.png,3
data\train/00857.png,3
data\train/00858.png,8
data\train/00859.png,0
data\train/00860.png,0
data\train/00861.png,3
data\train/00862.png,2
data\train/00863.png,2
data\train/00864.png,9
data\train/00865.png,8
data\train/00866.png,2
data\train/00867.png,3
data\train/00868.png,7
data\train/00869.png,0
data\train/00870.png,1
data\train/00871.png,1
data\train/00872.png,0
data\train/00873.png,2
data\train/00874.png,3
data\train/00875.png,3
data\train/00876.png,8
data\train/00877.png,4
data\train/00878.png,3
data\train/00879.png,5
data\train/00880.png,7
data\train/00881.png,6
data\train/00882.png,4
data\train/00883.png,7
data\train/00884.png,7
data\train/00885.png,8
data\train/00886.png,5
data\train/00887.png,9
data\train/00888.png,7
data\train/00889.png,0
data\train/00890.png,3
data\train/00891.png,1
data\train/00892.png,6
data\train/00893.png,2
data\train/00894.png,4
data\train/00895.png,3
data\train/00896.png,4
data\train/00897.png,4
data\train/00898.png,7
data\train/00899.png,5
data\train/00900.png,9
data\train/00901.png,6
data\train/00902.png,9
data\train/00903.png,0
data\train/00904.png,7
data\train/00905.png,1
data\train/00906.png,4
data\train/00907.png,2
data\train/00908.png,7
data\train/00909.png,3
data\train/00910.png,6
data\train/00911.png,7
data\train/00912.png,5
data\train/00913.png,8
data\train/00914.png,4
data\train/00915.png,5
data\train/00916.png,5
data\train/00917.png,2
data\train/00918.png,7
data\train/00919.png,1
data\train/00920.png,1
data\train/00921.png,5
data\train/00922.png,6
data\train/00923.png,8
data\train/00924.png,5
data\train/00925.png,8
data\train/00926.png,4
data\train/00927.png,0
data\train/00928.png,7
data\train/00929.png,9
data\train/00930.png,9
data\train/00931.png,2
data\train/00932.png,9
data\train/00933.png,7
data\train/00934.png,7
data\train/00935.png,8
data\train/00936.png,7
data\train/00937.png,4
data\train/00938.png,2
data\train/00939.png,6
data\train/00940.png,9
data\train/00941.png,1
data\train/00942.png,7
data\train/00943.png,0
data\train/00944.png,6
data\train/00945.png,4
data\train/00946.png,2
data\train/00947.png,5
data\train/00948.png,7
data\train/00949.png,0
data\train/00950.png,7
data\train/00951.png,1
data\train/00952.png,0
data\train/00953.png,3
data\train/00954.png,7
data\train/00955.png,6
data\train/00956.png,5
data\train/00957.png,0
data\train/00958.png,6
data\train/00959.png,1
data\train/00960.png,5
data\train/00961.png,1
data\train/00962.png,7
data\train/00963.png,8
data\train/00964.png,5
data\train/00965.png,0
data\train/00966.png,3
data\train/00967.png,4
data\train/00968.png,7
data\train/00969.png,7
data\train/00970.png,5
data\train/00971.png,7
data\train/00972.png,8
data\train/00973.png,6
data\train/00974.png,9
data\train/00975.png,3
data\train/00976.png,8
data\train/00977.png,6
data\train/00978.png,1
data\train/00979.png,0
data\train/00980.png,9
data\train/00981.png,7
data\train/00982.png,1
data\train/00983.png,3
data\train/00984.png,0
data\train/00985.png,5
data\train/00986.png,6
data\train/00987.png,4
data\train/00988.png,4
data\train/00989.png,2
data\train/00990.png,4
data\train/00991.png,4
data\train/00992.png,3
data\train/00993.png,1
data\train/00994.png,7
data\train/00995.png,7
data\train/00996.png,6
data\train/00997.png,0
data\train/00998.png,3
data\train/00999.png,6
data\train/01000.png,0
data\train/01001.png,7
data\train/01002.png,1
data\train/01003.png,1
data\train/01004.png,4
data\train/01005.png,9
data\train/01006.png,4
data\train/01007.png,3
data\train/01008.png,4
data\train/01009.png,8
data\train/01010.png,2
data\train/01011.png,2
data\train/01012.png,1
data\train/01013.png,8
data\train/01014.png,7
data\train/01015.png,0
data\train/01016.png,8
data\train/01017.png,1
data\train/01018.png,0
data\train/01019.png,7
data\train/01020.png,6
data\train/01021.png,3
data\train/01022.png,7
data\train/01023.png,7
data\train/01024.png,5
data\train/01025.png,8
data\train/01026.png,8
data\train/01027.png,9
data\train/01028.png,0
data\train/01029.png,0
data\train/01030.png,4
data\train/01031.png,1
data\train/01032.png,5
data\train/01033.png,2
data\train/01034.png,2
data\train/01035.png,3
data\train/01036.png,9
data\train/01037.png,4
data\train/01038.png,9
data\train/01039.png,5
data\train/01040.png,0
data\train/01041.png,6
data\train/01042.png,7
data\train/01043.png,7
data\train/01044.png,1
data\train/01045.png,8
data\train/01046.png,0
data\train/01047.png,2
data\train/01048.png,2
data\train/01049.png,0
data\train/01050.png,4
data\train/01051.png,1
data\train/01052.png,1
data\train/01053.png,2
data\train/01054.png,7
data\train/01055.png,3
data\train/01056.png,9
data\train/01057.png,7
data\train/01058.png,2
data\train/01059.png,8
data\train/01060.png,1
data\train/01061.png,9
data\train/01062.png,5
data\train/01063.png,8
data\train/01064.png,8
data\train/01065.png,1
data\train/01066.png,9
data\train/01067.png,8
data\train/01068.png,3
data\train/01069.png,1
data\train/01070.png,6
data\train/01071.png,5
data\train/01072.png,7
data\train/01073.png,4
data\train/01074.png,2
data\train/01075.png,7
data\train/01076.png,0
data\train/01077.png,3
data\train/01078.png,0
data\train/01079.png,4
data\train/01080.png,1
data\train/01081.png,1
data\train/01082.png,7
data\train/01083.png,9
data\train/01084.png,1
data\train/01085.png,1
data\train/01086.png,8
data\train/01087.png,5
data\train/01088.png,7
data\train/01089.png,5
data\train/01090.png,0
data\train/01091.png,6
data\train/01092.png,6
data\train/01093.png,0
data\train/01094.png,4
data\train/01095.png,1
data\train/01096.png,2
data\train/01097.png,3
data\train/01098.png,4
data\train/01099.png,4
data\train/01100.png,6
data\train/01101.png,8
data\train/01102.png,0
data\train/01103.png,9
data\train/01104.png,5
data\train/01105.png,8
data\train/01106.png,7
data\train/01107.png,0
data\train/01108.png,3
data\train/01109.png,5
data\train/01110.png,4
data\train/01111.png,5
data\train/01112.png,9
data\train/01113.png,6
data\train/01114.png,7
data\train/01115.png,1
data\train/01116.png,9
data\train/01117.png,6
data\train/01118.png,1
data\train/01119.png,3
data\train/01120.png,8
data\train/01121.png,3
data\train/01122.png,9
data\train/01123.png,1
data\train/01124.png,2
data\train/01125.png,7
data\train/01126.png,7
data\train/01127.png,7
data\train/01128.png,0
data\train/01129.png,2
data\train/01130.png,3
data\train/01131.png,1
data\train/01132.png,1
data\train/01133.png,4
data\train/01134.png,2
data\train/01135.png,5
data\train/01136.png,6
data\train/01137.png,0
data\train/01138.png,9
data\train/01139.png,6
data\train/01140.png,2
data\train/01141.png,8
data\train/01142.png,9
data\train/01143.png,2
data\train/01144.png,3
data\train/01145.png,3
data\train/01146.png,6
data\train/01147.png,9
data\train/01148.png,1
data\train/01149.png,4
data\train/01150.png,3
data\train/01151.png,3
data\train/01152.png,0
data\train/01153.png,7
data\train/01154.png,7
data\train/01155.png,1
data\train/01156.png,7
data\train/01157.png,7
data\train/01158.png,3
data\train/01159.png,6
data\train/01160.png,4
data\train/01161.png,9
data\train/01162.png,5
data\train/01163.png,4
data\train/01164.png,4
data\train/01165.png,2
data\train/01166.png,7
data\train/01167.png,9
data\train/01168.png,0
data\train/01169.png,9
data\train/01170.png,8
data\train/01171.png,4
data\train/01172.png,4
data\train/01173.png,9
data\train/01174.png,1
data\train/01175.png,2
data\train/01176.png,4
data\train/01177.png,9
data\train/01178.png,3
data\train/01179.png,0
data\train/01180.png,4
data\train/01181.png,1
data\train/01182.png,6
data\train/01183.png,2
data\train/01184.png,6
data\train/01185.png,3
data\train/01186.png,7
data\train/01187.png,4
data\train/01188.png,2
data\train/01189.png,6
data\train/01190.png,6
data\train/01191.png,7
data\train/01192.png,1
data\train/01193.png,8
data\train/01194.png,9
data\train/01195.png,0
data\train/01196.png,4
data\train/01197.png,1
data\train/01198.png,4
data\train/01199.png,2
data\train/01200.png,1
data\train/01201.png,3
data\train/01202.png,6
data\train/01203.png,4
data\train/01204.png,6
data\train/01205.png,7
data\train/01206.png,5
data\train/01207.png,8
data\train/01208.png,7
data\train/01209.png,0
data\train/01210.png,5
data\train/01211.png,1
data\train/01212.png,4
data\train/01213.png,2
data\train/01214.png,8
data\train/01215.png,4
data\train/01216.png,7
data\train/01217.png,7
data\train/01218.png,3
data\train/01219.png,8
data\train/01220.png,4
data\train/01221.png,9
data\train/01222.png,5
data\train/01223.png,8
data\train/01224.png,6
data\train/01225.png,7
data\train/01226.png,3
data\train/01227.png,4
data\train/01228.png,6
data\train/01229.png,7
data\train/01230.png,1
data\train/01231.png,7
data\train/01232.png,4
data\train/01233.png,3
data\train/01234.png,3
data\train/01235.png,9
data\train/01236.png,8
data\train/01237.png,8
data\train/01238.png,1
data\train/01239.png,8
data\train/01240.png,6
data\train/01241.png,3
data\train/01242.png,1
data\train/01243.png,1
data\train/01244.png,3
data\train/01245.png,5
data\train/01246.png,2
data\train/01247.png,8
data\train/01248.png,4
data\train/01249.png,2
data\train/01250.png,9
data\train/01251.png,7
data\train/01252.png,1
data\train/01253.png,4
data\train/01254.png,8
data\train/01255.png,2
data\train/01256.png,9
data\train/01257.png,6
data\train/01258.png,4
data\train/01259.png,1
data\train/01260.png,3
data\train/01261.png,4
data\train/01262.png,2
data\train/01263.png,5
data\train/01264.png,2
data\train/01265.png,5
data\train/01266.png,6
data\train/01267.png,8
data\train/01268.png,0
data\train/01269.png,6
data\train/01270.png,2
data\train/01271.png,4
